epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.49006264105728126,0.3970919833545796,0.7759326660600546,0.31256857032044294,0.001
2,0.31704328132798465,0.28206769346493726,0.7631938125568698,0.303736138306991,0.001
3,0.224238531823964,0.2542965567251395,0.7513648771610555,0.27074136892866224,0.001
4,0.19856141928655618,0.2599281338179669,0.7386260236578708,0.3016834544675199,0.001
5,0.18441010153029433,0.26627793167418207,0.7231574158325751,0.29663613266598643,0.001
6,0.18165886119379562,0.2717238329786655,0.7222474977252048,0.29882681914099746,0.001
7,0.17323547197180772,0.2742781270055743,0.7054140127388535,0.2936372778866726,0.001
8,0.1665181110192534,0.2786694200959993,0.7004094631483166,0.29554891881393974,0.001
9,0.16477739625195056,0.28193223332626777,0.6990445859872612,0.2996506831400879,0.0005
10,0.1603876543012022,0.2846370439932883,0.6935850773430392,0.3020730332205742,0.0005
11,0.1595476441436197,0.2839488292777399,0.6963148316651502,0.3052180875168224,0.0005
12,0.15503821371334742,0.2851408406525676,0.6990445859872612,0.31366136196662925,0.0005
13,0.15497727762298902,0.2865186623183259,0.701319381255687,0.27767077764983084,0.0005
