epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.5802743876636222,0.4440019613220578,0.5978618421052632,0.21204376172444037,0.001
2,0.3914423271483202,0.3252804846990676,0.596217105263158,0.19667950513538748,0.001
3,0.3192758445407966,0.30386106740860713,0.611842105263158,0.20319642771621332,0.001
4,0.30209324564362805,0.3060671914191473,0.6324013157894737,0.20739803224631487,0.001
5,0.29601520227575767,0.30767178251629784,0.6570723684210525,0.21730283605283604,0.001
6,0.288637768875048,0.3077222222373599,0.6620065789473685,0.21884725517538017,0.001
7,0.28663815109475144,0.305349486214774,0.6603618421052632,0.21528780856737847,0.001
8,0.28582996211970124,0.3015826287723723,0.6661184210526316,0.22027074683718922,0.001
9,0.2817882258915207,0.30413828577314106,0.6669407894736841,0.2235960398792763,0.001
10,0.27635867647754336,0.301852510088966,0.6833881578947368,0.23032433593095358,0.001
11,0.2847333716343136,0.30400112697056364,0.6875,0.23103036837097707,0.001
12,0.2784758323990411,0.296454009555635,0.7039473684210528,0.25118184955141476,0.001
13,0.27816746526165687,0.2971073247137524,0.7080592105263157,0.25222221999968,0.001
14,0.26722459408264715,0.29927473125003634,0.7129934210526315,0.26551265763222287,0.001
15,0.2691160545090641,0.3073487352757227,0.7195723684210527,0.29006562659308655,0.001
16,0.2721235944036527,0.29545245851789204,0.752467105263158,0.30536970657107954,0.001
17,0.26768374761331426,0.30949898277010235,0.7351973684210527,0.2744503045973634,0.001
18,0.26950125815798937,0.2976205192861103,0.7582236842105263,0.27794595500378855,0.001
19,0.2629369254251128,0.30495492475373404,0.7491776315789473,0.2763839729259811,0.001
20,0.26554332741063,0.3006953199704488,0.7516447368421053,0.27335844144841476,0.001
21,0.26425128365025935,0.30562420402254376,0.7541118421052632,0.26053616213927433,0.001
22,0.2595279305498191,0.30502037349201383,0.7442434210526315,0.266344836823723,0.0005
23,0.2533151980935563,0.308793469553902,0.7417763157894737,0.2667090559379421,0.0005
24,0.25477483627479824,0.30959688907577876,0.743421052631579,0.26806186979075597,0.0005
25,0.25654881944259006,0.30412581137248446,0.7467105263157894,0.2668541908633372,0.0005
26,0.2483611682665001,0.3118579188982646,0.7401315789473685,0.2704055894002009,0.0005
