epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.4249188689928063,0.4117141044711413,0.6668115667820134,0.286640623194073,0.001
2,0.39884242331542225,0.41186437785081126,0.6726776759480925,0.2987329668767335,0.001
3,0.3955639143698264,0.40812402424746996,0.6810464394445217,0.30884235518037545,0.001
4,0.3936530161403736,0.4062215185328706,0.6840252313841141,0.3249453173529696,0.001
5,0.3920113129387502,0.4078823135459804,0.6861791872354466,0.3267584986508911,0.001
6,0.3908825597322502,0.40467013688120124,0.689216616811645,0.32904558952270724,0.001
7,0.3901943683750623,0.4038294042218221,0.6915355398806294,0.32924252989653385,0.001
8,0.3896405089608408,0.41098342080638833,0.691387773036382,0.3267488200325125,0.001
9,0.3889539646128016,0.4134773283380352,0.6915754134735215,0.3267837006561774,0.001
10,0.3889159736258727,0.40316844900993454,0.6942844722847257,0.3338116740684519,0.001
11,0.38896463892124605,0.40707195112694344,0.693537037876786,0.33186488444804485,0.001
12,0.3895817037859144,0.403889714991121,0.6939756473986,0.32966176209270137,0.001
13,0.38837068765994,0.4032654974422498,0.6945448233912568,0.33236119171793654,0.001
14,0.38723436572528985,0.40802986677650993,0.6939201371026128,0.33319376814249096,0.001
15,0.38904093216282926,0.40381076945561795,0.6951390181088658,0.3316497485634675,0.001
16,0.38645023627691705,0.4062491240566724,0.6957809047709145,0.3321552014195068,0.0005
17,0.3853546667349604,0.40517489564473225,0.6954869347527289,0.3332748462779497,0.0005
18,0.385793083898101,0.40282679604340904,0.6950772531316408,0.3345816078245969,0.0005
19,0.3858167403768614,0.4037082170650839,0.6953790415013736,0.33327603224465985,0.0005
20,0.38577633885553314,0.40290482142200207,0.6955979553447034,0.3345073707213757,0.0005
21,0.3858684914375472,0.4038697714266712,0.6961569674803486,0.3343427413000777,0.0005
22,0.3858708542587479,0.4039824679834113,0.6964955021023547,0.33348590183264337,0.0005
23,0.38507109812004886,0.4022361388353452,0.6965494487280324,0.3338046154969948,0.0005
24,0.38525865332367926,0.4045827507292299,0.6964532830039982,0.3335967766839396,0.0005
25,0.3859012709771937,0.4071070318080519,0.6962656425668587,0.3339771848475121,0.0005
26,0.3847261982367887,0.4045992935220945,0.6961921500623124,0.3329542082519723,0.0005
27,0.3848824337161678,0.4038432247698579,0.6968739103172532,0.3333327230369907,0.0005
28,0.38528025456886383,0.4043723998004443,0.6964024637189397,0.3327699231853861,0.0005
29,0.38465563101252404,0.4024240878346848,0.6971459889511056,0.3350397248009095,0.00025
30,0.38441309987438704,0.40501300986499,0.6971944627307001,0.33445651544650373,0.00025
31,0.38418940056087747,0.4040034831250639,0.697060768919238,0.335196329249281,0.00025
32,0.38434825286737756,0.4038720094586072,0.697350047926495,0.33520854248639836,0.00025
33,0.3837572294008239,0.4031064725765899,0.6977050010867509,0.33552315341571504,0.00025
