epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.39134921517398547,0.27403893548319913,0.7918562329390355,0.304041222243361,0.001
2,0.22742010029729384,0.2698410749435425,0.76319381255687,0.2901737127468667,0.001
3,0.20882800096578874,0.26463757821342404,0.7345313921747043,0.28069943566630173,0.001
4,0.20845842563709724,0.26614926223866425,0.7204276615104641,0.27689015251929916,0.001
5,0.2075761204115902,0.2637804802833942,0.6808462238398544,0.2791055111769265,0.001
6,0.2084153507348573,0.2669163224946337,0.6749317561419472,0.2809586794638615,0.001
7,0.20033082027514557,0.26678059600860055,0.676751592356688,0.265706053888616,0.001
8,0.19116717015607204,0.275520858033533,0.652638762511374,0.28114869779935353,0.001
9,0.17991218424900088,0.2848501170587818,0.6198817106460418,0.2748708282067096,0.001
10,0.17720275023472276,0.30141403243947795,0.6053230209281164,0.28892291638453893,0.001
11,0.1761411368186454,0.3000994369452983,0.617606915377616,0.2943185969597042,0.0005
12,0.17303164839909677,0.29888557760339035,0.6135122838944495,0.30351727304627163,0.0005
13,0.16857827974901304,0.3096133665867934,0.6530937215650592,0.3026278844871282,0.0005
14,0.17209301566978571,0.30053596540588384,0.6476342129208371,0.30235253509614013,0.0005
15,0.16337905593030672,0.3020260152761002,0.6244313011828935,0.29777198821978834,0.0005
