epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.5989420101480577,0.4811475844610305,0.4473684210526316,0.20836616255714863,0.001
2,0.4302566383263054,0.36515642347789945,0.45476973684210525,0.1781680498048069,0.001
3,0.3485274996765223,0.3151276707649231,0.5074013157894737,0.1559677361670896,0.001
4,0.31405651443984517,0.30809606256939115,0.5666118421052632,0.16745258709544425,0.001
5,0.30156584807391307,0.30915955134800505,0.611842105263158,0.1801554989209848,0.001
6,0.2967123332822207,0.31222445908046903,0.6324013157894737,0.20567167455246085,0.001
7,0.2881717164925387,0.3122544742765881,0.6496710526315789,0.27410755468188935,0.001
8,0.2891370393938617,0.3083247655913943,0.6644736842105264,0.27716579629329313,0.001
9,0.28552994141686694,0.3057813928240821,0.6669407894736842,0.28096831681390505,0.001
10,0.28826610628262306,0.3036874050185794,0.6800986842105263,0.22028378407893373,0.001
11,0.2769856861397672,0.30138286806288217,0.6932565789473684,0.3032517775209348,0.001
12,0.28088316253859635,0.30767377501442317,0.6932565789473685,0.3032517775209348,0.001
13,0.2810205094829732,0.30233239843731835,0.6957236842105263,0.302075031154315,0.001
14,0.27407808905666314,0.3070935635339646,0.696546052631579,0.30327826902841204,0.001
15,0.27221340973014585,0.29761877230235506,0.7154605263157895,0.32041664052533614,0.001
16,0.271506892535293,0.28914910554885864,0.731907894736842,0.3893722219809176,0.001
17,0.2691692714745173,0.2968566644759405,0.7245065789473685,0.34474226684956,0.001
18,0.2642973360023838,0.29675017368225826,0.7294407894736843,0.34705057107803106,0.001
19,0.26897993683815,0.2915431076572055,0.7327302631578948,0.3497477372477372,0.001
20,0.26706442613046144,0.28114435218629386,0.734375,0.40171473628210974,0.001
21,0.26089578645129036,0.28971923958687557,0.7376644736842105,0.40771963824289403,0.001
22,0.26592385440968386,0.2944951809587933,0.7294407894736842,0.36446566998892577,0.001
23,0.2562753501737002,0.2797545336541675,0.7327302631578947,0.4239816986226015,0.001
24,0.2511416668837896,0.28683142576898846,0.727796052631579,0.3839512944273804,0.001
25,0.2632547141471727,0.2976924961521512,0.734375,0.3852990033222591,0.001
26,0.2524129894944842,0.2822335007644835,0.7351973684210527,0.39459393805369036,0.001
27,0.2533142977547877,0.2823804347288041,0.7343749999999999,0.4025119889949971,0.001
28,0.256907587467081,0.28120122920899165,0.7286184210526315,0.38115828694325765,0.001
29,0.24221716671699844,0.2922553036894117,0.7245065789473685,0.3598784947120954,0.0005
30,0.23743167924649508,0.2827091784704299,0.7294407894736843,0.37095608106090466,0.0005
31,0.24479051956659767,0.2769129233700888,0.7327302631578947,0.40272733387140164,0.0005
32,0.25046670272898136,0.2855413655440013,0.7310855263157895,0.37550153560635924,0.0005
33,0.23230006567482808,0.2857752513317835,0.7327302631578947,0.3810570911619148,0.0005
34,0.2424448131550477,0.2846284338406154,0.7286184210526315,0.3806787227602906,0.0005
35,0.23311858973842609,0.2808610385372525,0.7335526315789473,0.3866946199728341,0.0005
36,0.23611509163402816,0.27752908922377084,0.7376644736842105,0.40262868590690004,0.0005
37,0.2370165728249596,0.2854953606923421,0.7327302631578948,0.33625907990314774,0.00025
38,0.23248543351599313,0.2834313540231614,0.7302631578947368,0.3831233054569061,0.00025
39,0.22964369488765507,0.2827211292017074,0.7245065789473685,0.3743114788930467,0.00025
40,0.2319896051413033,0.28267763342176166,0.7294407894736843,0.38544739159145935,0.00025
41,0.23766599282091874,0.27847151387305485,0.7376644736842105,0.39413509616331033,0.00025
