epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.5243360188755676,0.40903217401294834,0.7634241245136187,0.47427678635310794,0.001
2,0.3684103225704527,0.3733721428129106,0.7810505836575875,0.48323357116710686,0.001
3,0.3574229921302656,0.3705192058793108,0.7912451361867704,0.48418758662083433,0.001
4,0.35002889098042117,0.36718552207713795,0.7979766536964981,0.48775673001275965,0.001
5,0.35098583837495234,0.36526755947340583,0.8007782101167316,0.4878251912971282,0.001
6,0.34822061383811226,0.36219737754000125,0.8013229571984435,0.4908431041304929,0.001
7,0.34643781337424784,0.3605075465691206,0.8032684824902723,0.4857180757309178,0.001
8,0.3439059708892864,0.35902312737722736,0.804863813229572,0.5049789998024874,0.001
9,0.3413565891067477,0.3575229662491755,0.8059922178988326,0.505707891517867,0.001
10,0.3407883340424865,0.35649222004491266,0.8075486381322957,0.513347533835671,0.001
11,0.3407752102091365,0.35500778837875746,0.8065369649805445,0.5071497936963035,0.001
12,0.34120166784655437,0.35449989008981164,0.8091828793774318,0.5001806266498027,0.001
13,0.33905185626371065,0.3535675778014264,0.808443579766537,0.4983106477635369,0.001
14,0.33904674148907626,0.3536430274527702,0.8091828793774318,0.5014968349675366,0.001
15,0.33918782803263975,0.35378809258681554,0.8083657587548638,0.500448442724098,0.001
16,0.33554621847876664,0.3517019102404483,0.8091828793774319,0.5012633223757726,0.001
17,0.33747263172247116,0.3521964108565343,0.8086381322957198,0.5016257652425128,0.001
18,0.334954184337254,0.3517749246683105,0.8087159533073929,0.5059999478668061,0.001
19,0.33331488808141135,0.35096984429448747,0.8097665369649805,0.506657337371852,0.001
20,0.33500130716031484,0.35427842510057195,0.8092996108949416,0.50864758330925,0.001
21,0.3326161133981969,0.35090213567503886,0.8098443579766537,0.5061755012902086,0.001
22,0.33314865040083,0.3520057067420661,0.809727626459144,0.5086497244847968,0.001
23,0.33336736681687573,0.35314745803026887,0.8100778210116731,0.5061199332270805,0.001
24,0.3316615029843184,0.3530801141495037,0.8088715953307394,0.4999010394187699,0.001
25,0.33198498639747176,0.352201877883863,0.8088715953307394,0.4946508094976116,0.001
26,0.32941314860852094,0.35771158158002536,0.8091050583657587,0.4990931817876988,0.001
27,0.33229150136891944,0.3522845332174037,0.8060700389105058,0.48808422677290486,0.0005
28,0.32755886246688176,0.3530980900949298,0.8067315175097275,0.4923570364288814,0.0005
29,0.3291976476890327,0.3523990647800582,0.8057198443579766,0.48468647196890663,0.0005
30,0.32869549917913704,0.35449447664841766,0.8071206225680934,0.4893915842388364,0.0005
31,0.3274588025181833,0.353741652899534,0.8054474708171206,0.48462693130179363,0.0005
