epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.5350911753494654,0.4312420724428188,0.644449499545041,0.14488586119675187,0.001
2,0.3359244318880203,0.29485717058530325,0.7081437670609645,0.18857187196005512,0.001
3,0.22580383012169286,0.2656285240810517,0.7399909008189263,0.21910490144150507,0.001
4,0.19859839435099236,0.26956638260281574,0.7304367606915377,0.22323049403085113,0.001
5,0.18648930257212093,0.2731988115660977,0.7345313921747043,0.23169994967522223,0.001
6,0.183910124850075,0.27481560330641897,0.7267970882620565,0.2245444812488051,0.001
7,0.17577416830569753,0.2778866903976216,0.7213375796178344,0.2582451863795739,0.001
8,0.16960791120733912,0.2777704460687979,0.7318016378525933,0.30220040986691704,0.001
9,0.168650994464301,0.28181491751899146,0.7231574158325751,0.3224610463885826,0.0005
10,0.16270579963179507,0.2811993681526149,0.7199727024567789,0.26944327697217313,0.0005
11,0.15804078411362507,0.27951559612843374,0.7136032757051866,0.26053305004562455,0.0005
12,0.15733668525958655,0.28091751760667005,0.7240673339399455,0.2997953343417154,0.0005
13,0.15565025678466893,0.28311514297271506,0.7336214740673339,0.27808259893174503,0.0005
