epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.4108231198996878,0.41109365920225777,0.6802176941804883,0.31505357361409553,0.001
2,0.39625811238140624,0.4052441877997629,0.6896700812013992,0.337057357686953,0.001
3,0.3919201090224653,0.4075392212633673,0.6887920803226164,0.33352657874013303,0.001
4,0.39155320761243356,0.4118516565866122,0.6911031850400534,0.33507828857446237,0.001
5,0.3915718102564647,0.40392460202517577,0.6918514012831478,0.3326457945071576,0.001
6,0.38985880822936575,0.40396159455928626,0.6935941118430826,0.33385663871217974,0.001
7,0.38767375458242925,0.40986153784135704,0.6883237610649221,0.325428040740796,0.001
8,0.38849284712143156,0.4166954421697686,0.697067023600476,0.3409556386679449,0.001
9,0.3871660718134724,0.40034970635692824,0.6996158062049566,0.3446898571809748,0.001
10,0.3855676606215011,0.40575642268679457,0.6997440271703353,0.34253107699273777,0.001
11,0.384120996825168,0.40325696416641477,0.702519541969693,0.3478000766736794,0.001
12,0.384963045312861,0.3996584186679152,0.7015516300481142,0.3471313639840862,0.001
13,0.3826991777852601,0.40208232685855533,0.7026813818467259,0.3446615986631202,0.001
14,0.38176936415196194,0.40220148884542456,0.7035054360998311,0.3434454271441712,0.001
15,0.3806142324574942,0.39859195068546627,0.7038220793375041,0.35051640999752,0.001
16,0.37802407723576087,0.404772383137925,0.7073489377205753,0.35255674842078244,0.001
17,0.37714390333655473,0.39925271781612204,0.7075741062451428,0.34623235211876335,0.001
18,0.37445197079715453,0.40578199619571914,0.7029253144150075,0.3400706766989003,0.001
19,0.3736068768287039,0.4063900507476232,0.6987784607542207,0.33716863031810695,0.001
20,0.37506656380118647,0.40201114682846417,0.7059369434310991,0.34313906776942593,0.001
21,0.37103473888860405,0.40727077371453585,0.7084560162996992,0.34374219705089537,0.0005
22,0.3654862188628489,0.4104838211242467,0.7064443544465311,0.3431276900433401,0.0005
23,0.3656511880135371,0.40830093668476086,0.7060917467917392,0.3384187524645569,0.0005
24,0.36387103788985503,0.4111472691302974,0.7065420838408746,0.3395260521117092,0.0005
25,0.36143723004923706,0.4078722876228698,0.7042896167600439,0.33817162118876665,0.0005
