epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.6066211416773553,0.47165958034875727,0.7566926070038911,0.44147796331688866,0.001
2,0.3878939937501058,0.37586611089469557,0.7859922178988328,0.4760896402692831,0.001
3,0.3529856244142908,0.36939789524684125,0.7970038910505836,0.4718394212686302,0.001
4,0.34753458282373245,0.365867133322096,0.7959143968871596,0.4867856689400957,0.001
5,0.3412960158647412,0.36145986179769624,0.7952918287937742,0.4839949697040573,0.001
6,0.3340374245695824,0.36011765911835414,0.7989105058365757,0.49413159795217176,0.001
7,0.32939305692693616,0.3588945269341966,0.7937743190661479,0.4840377378201792,0.001
8,0.32741496911014084,0.3613584578425566,0.7981712062256808,0.49198997292869096,0.001
9,0.3249809340403898,0.36132496034768974,0.7974319066147861,0.48432805810757396,0.001
10,0.3237823526789672,0.357145827858184,0.7953307392996108,0.48122187279575157,0.001
11,0.32339199072253094,0.35597010913034993,0.7993774319066147,0.4776280456938428,0.001
12,0.3213719840249876,0.36062576274724273,0.7999221789883268,0.4718286962759246,0.001
13,0.3190797166232645,0.362676392257796,0.7945914396887159,0.46987675323560796,0.001
14,0.3177799228769149,0.35932487484783615,0.7982101167315174,0.47468096528089454,0.001
15,0.31656974256038667,0.3592052391520929,0.7996498054474708,0.4750261957364435,0.001
16,0.31520875026709844,0.3617776014420419,0.7995719844357977,0.47857370797726717,0.001
17,0.31470966530542305,0.36326712821322077,0.7994552529182879,0.4819993810499106,0.0005
18,0.31002003293837943,0.36037534696174367,0.7998054474708172,0.4764212492323168,0.0005
19,0.3111308005386896,0.36036731812387024,0.7982490272373541,0.4745364190983149,0.0005
20,0.3085801301211336,0.360617161161154,0.8047470817120622,0.4857007537259015,0.0005
21,0.3095121045182221,0.364888630030792,0.8002334630350194,0.47436373531003867,0.0005
