epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.7024307750575365,0.6349552358899798,0.42023026315789475,0.20563155477104755,0.001
2,0.5911203233169506,0.5230492353439331,0.49259868421052627,0.168009598171987,0.001
3,0.48934512057350676,0.42586310988380793,0.5287828947368421,0.17343771093771093,0.001
4,0.401385579680162,0.35729847635541645,0.5518092105263158,0.1773356378838835,0.001
5,0.3394304921904814,0.3241857886314392,0.5583881578947368,0.18117040994824665,0.001
6,0.30830704934388686,0.31556008543287006,0.5830592105263158,0.1912580834901214,0.001
7,0.29687913302271884,0.3173017076083592,0.5879934210526315,0.1903336981907361,0.001
8,0.2886643438181059,0.3208136359850566,0.6126644736842105,0.19650197428368937,0.001
9,0.2926422374678661,0.3229536357380095,0.6126644736842105,0.19650197428368937,0.001
10,0.28729096296149936,0.3227134829475766,0.6143092105263157,0.19668313370397922,0.001
11,0.2860653974284632,0.32080050877162386,0.6208881578947368,0.19824132915629594,0.001
12,0.2926955741007351,0.31926621141887845,0.6258223684210525,0.20145782209318364,0.0005
13,0.2930995696570881,0.31948195468811763,0.6258223684210527,0.20145782209318364,0.0005
14,0.2881501550909771,0.3180494166555859,0.6324013157894737,0.2022620500343601,0.0005
15,0.287507716891835,0.31771308467501685,0.6373355263157895,0.2015413045602445,0.0005
16,0.28657089043589473,0.3179867948804583,0.6439144736842105,0.20559538220303186,0.0005
