epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.40748772926969923,0.40444036565687014,0.6893526561285712,0.33460798765048566,0.001
2,0.39291720981171663,0.4087630511282786,0.6936277307547367,0.3373879525713058,0.001
3,0.39293273071450346,0.4033888573243738,0.6956362652672861,0.3400508507855031,0.001
4,0.39126924479503317,0.40273922315743416,0.6956941210687375,0.34657282517147425,0.001
5,0.3910784640085878,0.3997787869820312,0.6971256612370821,0.34347014428422973,0.001
6,0.3889227742448795,0.4015816717931669,0.6972124449392593,0.34474080996281137,0.001
7,0.38714591505431745,0.4070387528911573,0.6925863263286116,0.33970034774475744,0.001
8,0.3864944433733538,0.40275638345714027,0.6993538914281157,0.34217377114066466,0.001
9,0.3872531370116465,0.4014510102195827,0.6981443924437196,0.34306718888911675,0.001
10,0.38380878350504744,0.4035962476714017,0.7007846497613057,0.34533205154650704,0.001
11,0.38429027984973724,0.4044403410937688,0.7027986571199383,0.35343980723858154,0.0005
12,0.381671750454947,0.398633356480838,0.705654700940235,0.35252306446201703,0.0005
13,0.37920531011725633,0.39973192329276097,0.7073888113134674,0.35224804618851296,0.0005
14,0.378492905754263,0.40003576929166434,0.7055014612499042,0.3494446289045164,0.0005
15,0.3775769365211494,0.40246653526885323,0.7051285258810891,0.3475332383317714,0.0005
16,0.3778778377013526,0.4035206708869978,0.7069822570329982,0.3490410181389091,0.0005
17,0.37814623748170884,0.40078184770666847,0.707231662447363,0.3500222669467286,0.0005
18,0.3758472241413016,0.4013509935712161,0.7097726267002961,0.348939898977243,0.00025
19,0.3748160199869958,0.40228294600906983,0.7078665125930188,0.3465109636587774,0.00025
20,0.3726078807068663,0.40752570022186735,0.708024443294278,0.35009969132046587,0.00025
21,0.37309587812580947,0.4014138423552796,0.7070502766914613,0.34816863272950715,0.00025
22,0.3734559946972186,0.4042114761049889,0.7066718684765629,0.345630243087641,0.00025
