epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.5729022878659196,0.5190528659593492,0.47450657894736836,0.2311522491164669,0.001
2,0.4875326983172531,0.4419728886513483,0.4876644736842105,0.23436189518533024,0.001
3,0.420389865208598,0.3801397652853103,0.522203947368421,0.23869154675082996,0.001
4,0.3617239810502259,0.338144478343782,0.5633223684210527,0.18465518918495621,0.001
5,0.3228411156575657,0.3154682999565488,0.5699013157894737,0.18821874075357048,0.001
6,0.30673786486622584,0.309063196182251,0.5814144736842106,0.19139244933206134,0.001
7,0.2987071142613309,0.3088622604097639,0.591282894736842,0.19548884530502178,0.001
8,0.2939150568736795,0.3103490017709278,0.5978618421052632,0.26127675023045877,0.001
9,0.29507654413436224,0.30976459809712004,0.6060855263157895,0.26334637683321893,0.001
10,0.29571031540342907,0.30968419426963445,0.6192434210526315,0.26749246068397886,0.001
11,0.29696372469652044,0.30965949524016606,0.6258223684210527,0.2679234220547616,0.001
12,0.29514346452592644,0.30943968182518367,0.6324013157894737,0.27056463356483273,0.001
13,0.28914393672665345,0.3092086258388701,0.640625,0.2724230363560714,0.0005
14,0.28971079083515217,0.3090087544350397,0.6439144736842106,0.27388931201589545,0.0005
15,0.29407494826224245,0.30915932995932444,0.6488486842105263,0.2745014855233581,0.0005
16,0.28793067391057614,0.30870144423984347,0.6488486842105263,0.2745014855233581,0.0005
17,0.28933213848897943,0.30890688725880217,0.6521381578947368,0.27684129374375344,0.0005
18,0.2913187040094419,0.3082303802172343,0.6537828947368421,0.2770583076326423,0.0005
19,0.286396366782173,0.308100490343003,0.6521381578947367,0.27616799424232896,0.0005
20,0.2855187988204092,0.30836097967057,0.6570723684210525,0.2787601601409464,0.0005
21,0.28665043379882393,0.30820990744091215,0.6554276315789472,0.27669972058050685,0.0005
22,0.2882249681309203,0.30756034169878277,0.6554276315789473,0.27513802063171017,0.0005
23,0.2887324802698055,0.30751231170835946,0.6570723684210527,0.2753693797009857,0.0005
24,0.2843380059239162,0.30683133999506634,0.6570723684210527,0.2753693797009857,0.0005
25,0.2860960755919176,0.3072113763718378,0.6570723684210527,0.2753693797009857,0.0005
26,0.28568057527819885,0.3073022081738427,0.6554276315789475,0.27513802063171017,0.0005
27,0.2815227749664035,0.307310368333544,0.6554276315789472,0.27513802063171017,0.0005
28,0.28860740561315545,0.3054913481076558,0.6554276315789473,0.2751380206317101,0.0005
29,0.2828083997019672,0.3049401839574178,0.6570723684210527,0.2753693797009857,0.0005
30,0.2820168843547117,0.3050246409007481,0.6570723684210527,0.2753693797009857,0.0005
31,0.2832728660029501,0.3053068092891148,0.6570723684210527,0.2753693797009857,0.0005
32,0.28553837132685395,0.30502523410887944,0.6611842105263158,0.27611132430245544,0.0005
33,0.28368735728140404,0.30430775313150316,0.6636513157894736,0.2783840515751827,0.0005
34,0.2783391884615506,0.30408406257629395,0.6636513157894737,0.2783840515751827,0.0005
35,0.28700115032566403,0.30428379490261986,0.6620065789473684,0.2768215515751827,0.0005
36,0.28426932111912945,0.30346461704799105,0.6636513157894737,0.27828353987927623,0.0005
37,0.28350590646845625,0.3031714955965678,0.6620065789473685,0.27814010901295383,0.0005
38,0.28118952665128366,0.30273334752945674,0.6685855263157895,0.2817407708032708,0.0005
39,0.28225035449447755,0.30315658024379183,0.6685855263157895,0.28174077080327076,0.0005
40,0.27527150342958256,0.30254864408856347,0.6735197368421053,0.28265860297110296,0.0005
41,0.27901762738389874,0.3030395649728321,0.678453947368421,0.2830995200786868,0.0005
42,0.2803280647711461,0.302660033816383,0.678453947368421,0.2830995200786868,0.0005
43,0.2758193571590683,0.3028797081538609,0.678453947368421,0.2830995200786868,0.0005
44,0.28015023884649803,0.3021356775647118,0.678453947368421,0.2830995200786868,0.0005
45,0.27981913716661894,0.30187164601825534,0.6768092105263158,0.2817208436080985,0.0005
46,0.28351364214829256,0.30150913908368066,0.6768092105263158,0.2817208436080985,0.0005
47,0.281537918741649,0.30011536961510066,0.6800986842105263,0.28357269545995034,0.0005
48,0.2756532290799718,0.2994789083798726,0.6817434210526315,0.2837270164476047,0.0005
49,0.27785700419767,0.2993739985284351,0.6833881578947368,0.28405695611577964,0.0005
50,0.2771000424008153,0.29881662130355835,0.6866776315789473,0.28437746893629245,0.0005
