epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.46418845296776207,0.37573696359846415,0.7833852140077822,0.495549094340759,0.001
2,0.3639174651490511,0.37243869857019246,0.8029182879377431,0.5222897160274264,0.001
3,0.3566407322883606,0.36502684764442694,0.8029571984435798,0.5206744221199706,0.001
4,0.3492994858400665,0.35924939279738777,0.8033073929961089,0.5216008112396429,0.001
5,0.3469958891833786,0.37419978725793696,0.800272373540856,0.5232990126895378,0.001
6,0.3448381299302526,0.36887360143350856,0.7996108949416343,0.5238417507322768,0.001
7,0.34259645560362045,0.36308055431718544,0.8039688715953307,0.5226859066555466,0.001
8,0.33868095626796246,0.3556324935939879,0.8034241245136187,0.5199659839442641,0.001
9,0.33448969030032194,0.3597296114756152,0.8048249027237354,0.5228929539317257,0.001
10,0.33494702649377556,0.3615242782555496,0.8010894941634241,0.5305215129664473,0.001
11,0.33327827064225274,0.3560482764477062,0.8026459143968872,0.522676962452485,0.001
12,0.33691430479070567,0.3597791078424609,0.7994163424124514,0.5156374428707284,0.001
13,0.33198323097542254,0.3547552125558791,0.8016731517509728,0.5202247524098671,0.001
14,0.32857751071888164,0.3640809432400166,0.8047859922178988,0.5217626060078124,0.001
15,0.33376187529877155,0.35676197125197234,0.7959533073929962,0.5110540347212897,0.001
16,0.3267658825338322,0.3637447720969927,0.7974708171206225,0.5115720734244302,0.001
17,0.33212972774992894,0.3606001757789124,0.8026070038910507,0.5156948026971064,0.001
18,0.3286560126899803,0.3610728625996882,0.799727626459144,0.49221934137057965,0.001
19,0.3211551901632852,0.3557890317727378,0.8000389105058366,0.4952041428835989,0.0005
20,0.31556242351984454,0.36206055143757054,0.7987937743190662,0.49082445993109924,0.0005
21,0.3185430010304834,0.35844110025256776,0.7973929961089494,0.4947522378115351,0.0005
22,0.3161054284033114,0.36147473320510565,0.7977431906614786,0.4705259368098793,0.0005
23,0.3154456045505774,0.36505105518751113,0.795875486381323,0.46187196935442165,0.0005
