epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.5501693053052604,0.5044805931322502,0.7899159663865547,0.6434860406863183,0.001
2,0.41125777312096834,0.46082977092627325,0.7923169267707083,0.6424834337767908,0.001
3,0.36735227962449796,0.46512949827945593,0.7983193277310925,0.6414084954673989,0.001
4,0.3441259898891339,0.4681721022634795,0.8007202881152461,0.639852490198511,0.001
5,0.35684613358078665,0.4655731302319151,0.8031212484993998,0.6396971839351335,0.001
6,0.3490451881823512,0.4618865287665165,0.8067226890756303,0.64714270878992,0.001
7,0.3518141173902964,0.4645434654120243,0.8055222088835534,0.6462571932933988,0.001
8,0.3404434085581344,0.46404674558928516,0.801920768307323,0.6348498785944696,0.0005
9,0.34500182863604817,0.4610081874963009,0.8055222088835534,0.6495557609474107,0.0005
10,0.3435014849797839,0.45975076068531384,0.8055222088835534,0.6354154894541981,0.0005
11,0.34519650998143103,0.4595356493285208,0.8067226890756302,0.6361490894716857,0.0005
12,0.34382028128370384,0.46079525803074695,0.8043217286914766,0.634409959036903,0.0005
13,0.3458112092376444,0.46052572943947534,0.8043217286914766,0.635632901436316,0.0005
14,0.3460800843259503,0.4596575823697177,0.8043217286914766,0.635632901436316,0.0005
15,0.34504814695760694,0.45877833799882367,0.8085234093637456,0.6356495867515362,0.0005
16,0.3486244063501413,0.45944786071777344,0.8091236494597839,0.636112121441638,0.0005
17,0.3436685667044855,0.4567322514273904,0.8067226890756303,0.6345020932661449,0.0005
18,0.34028377215986305,0.45894651701956085,0.8097238895558224,0.6369109192415214,0.0005
19,0.34435247944269565,0.4601188428474195,0.8079231692677071,0.6358596131011733,0.0005
20,0.3395130560232725,0.45976692257505475,0.8079231692677071,0.6365757256331428,0.0005
21,0.3426557507129074,0.45938007759325433,0.8097238895558223,0.6378523213778236,0.0005
22,0.3421070892686789,0.45763996153166797,0.8103241296518607,0.6383148560679254,0.0005
23,0.3394168188117143,0.4579143524169922,0.8055222088835534,0.6365757256331428,0.00025
24,0.33640014927166734,0.45654897978811554,0.8067226890756303,0.6350351093866441,0.00025
25,0.33845038944586164,0.45695655996149237,0.8055222088835535,0.6336345491625545,0.00025
26,0.34075607523063706,0.4565643108252323,0.8043217286914766,0.6329425076400632,0.00025
27,0.33587196262585634,0.4567330028071548,0.8073229291716687,0.6349111449072353,0.00025
28,0.33827654629773485,0.4574485475366766,0.8013205282112845,0.6303665753063452,0.00025
29,0.3367243192099422,0.4574480345754912,0.804921968787515,0.6316431710510262,0.00025
30,0.3367958885396836,0.45837965156092786,0.801920768307323,0.6289660150822557,0.000125
31,0.33690399448306574,0.45832196148959076,0.8055222088835534,0.6332907951615114,0.000125
32,0.3358354757114642,0.4582447355443781,0.8055222088835534,0.6332907951615114,0.000125
33,0.3298593444286743,0.45771535237630206,0.8031212484993998,0.631551664726729,0.000125
34,0.33384748294174327,0.45806573376511084,0.8037214885954382,0.6321362189489184,0.000125
