epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.4285476396988778,0.37463485786891526,0.7791050583657587,0.4640768780134682,0.001
2,0.36316079958511965,0.3705349170666564,0.7963424124513618,0.46213965301023374,0.001
3,0.35556073293198637,0.3667431856696691,0.7994941634241245,0.4838645658150426,0.001
4,0.35323413501690776,0.3665052040780406,0.8039688715953307,0.4933524685669634,0.001
5,0.35273399775045633,0.36401221724014715,0.8047859922178988,0.4972254937553351,0.001
6,0.3499070911511888,0.36253627656628334,0.8046692607003891,0.5020957925187259,0.001
7,0.34761366148064604,0.35937404455404715,0.8055252918287938,0.5065202025199773,0.001
8,0.34124351045946133,0.35754476572578037,0.8052529182879378,0.5082907196784345,0.001
9,0.34237745521712476,0.3593452125787735,0.8076264591439689,0.5180487749731755,0.001
10,0.3376507758659168,0.3587464631720164,0.8079377431906615,0.51978248676237,0.001
11,0.3393412909803599,0.358240975789022,0.8078988326848249,0.5111770113781698,0.001
12,0.3364691302289058,0.35784788723391897,0.8087548638132296,0.5122000246406353,0.001
13,0.33588976294454864,0.35743644103068095,0.8102723735408559,0.4850260039074667,0.001
14,0.33849366329012126,0.35713964319675673,0.8079766536964981,0.47564908831090613,0.001
15,0.3348607788120743,0.3615015684247794,0.8069649805447471,0.4709980925202323,0.001
16,0.32955091939355335,0.35715100394883453,0.809533073929961,0.47989504077191303,0.001
17,0.32644823928819083,0.35600965045368244,0.8114396887159532,0.5118171379481514,0.001
18,0.3235761619397324,0.3617887708816544,0.8078988326848249,0.49020094584958995,0.001
19,0.32350402100242837,0.362031083566164,0.7979766536964981,0.46209020016990715,0.001
20,0.3162212279591247,0.3595880658793527,0.8039688715953307,0.48287813624736414,0.001
21,0.3204413661556522,0.36759925131300764,0.799260700389105,0.4757034510420481,0.001
22,0.3158499661588321,0.36634618594805657,0.8048638132295719,0.5278202654981652,0.001
23,0.3159254807190303,0.37302014666096783,0.7884824902723735,0.44826444927766695,0.0005
24,0.3090125371722409,0.3620360468905601,0.8034241245136187,0.5234482564281323,0.0005
25,0.3114038858535516,0.3624796214777406,0.799260700389105,0.5056936661047055,0.0005
26,0.3116082643940501,0.36408856394624867,0.7863813229571984,0.47203565715571505,0.0005
27,0.3098468367635769,0.3686242782623061,0.7969649805447471,0.4981448590817419,0.0005
