epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.39150716467577334,0.2740221698468889,0.7918562329390355,0.30405832948356115,0.001
2,0.23332402638451213,0.2711192467495015,0.7568243858052777,0.2839155802583691,0.001
3,0.21340471853881332,0.26551754284671875,0.7249772520473158,0.2784241979326465,0.001
4,0.20915820542464955,0.2675120322284294,0.7120109190172885,0.275029266654524,0.001
5,0.2017916461189698,0.26437859306907097,0.6769790718835305,0.2791834524085234,0.001
6,0.2042107114418722,0.26636864495469115,0.6717470427661509,0.28044694092125755,0.001
7,0.20129170889999728,0.269097385437865,0.6794813466787989,0.27000970945835545,0.001
8,0.19331539164289543,0.27132771793774696,0.6685623293903549,0.28173907571902923,0.001
9,0.1851511804846185,0.27561733040588293,0.658098271155596,0.2768253879004602,0.001
10,0.18111552335218709,0.29359948221180177,0.6383075523202912,0.2787378042658707,0.001
11,0.17354081195477303,0.28563186713652305,0.6367151956323931,0.2948785746981035,0.0005
12,0.17410465303055137,0.28968448113454015,0.62852593266606,0.30373285661007626,0.0005
13,0.16780881959315483,0.3052185160293086,0.6685623293903549,0.3015723672127613,0.0005
14,0.17666485113120145,0.29605648600719653,0.6485441310282075,0.3034582475649529,0.0005
15,0.16867192543609652,0.29483939127789605,0.6394449499545041,0.2994986504550402,0.0005
