epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.4069558684185271,0.29513218876911185,0.798680618744313,0.27306958189777086,0.001
2,0.2347670920667886,0.2673607829805703,0.7757051865332121,0.270114517025691,0.001
3,0.21372594380973117,0.2673720790846655,0.7522747952684259,0.28641828061001345,0.001
4,0.20945016899432503,0.26383938498751464,0.7049590536851683,0.27915340229423014,0.001
5,0.20631925216837274,0.26556732919481063,0.6929026387625115,0.28494735969210533,0.001
6,0.2053530448815499,0.2630444304331353,0.6722020018198362,0.27468961965953076,0.001
7,0.19616820929453313,0.2675212035663644,0.6667424931756142,0.28408793130597637,0.001
8,0.18972653266135345,0.26740699335497026,0.6367151956323931,0.2613773923983033,0.001
9,0.1875278220364922,0.2709459184249591,0.6537761601455869,0.3028161839999588,0.001
10,0.18545200787175065,0.27666203455443966,0.6276160145586898,0.2888341841489645,0.001
11,0.17859248449597662,0.28682276935518136,0.6546860782529572,0.3033173084582853,0.001
12,0.17846837676958363,0.29003350218289603,0.6667424931756143,0.3071405538802624,0.0005
13,0.17446703859024432,0.28864952278111067,0.6414922656960873,0.30951562046486825,0.0005
14,0.1711052745745783,0.28851927166575925,0.6474067333939946,0.3059005280322491,0.0005
15,0.1691457805871303,0.2924225539165108,0.6544585987261147,0.3054366202042818,0.0005
16,0.16701942975336165,0.29785540372089686,0.6578707916287534,0.30687017225796004,0.0005
