epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.4621457122369486,0.308006590395643,0.8023202911737943,0.2904763725922157,0.001
2,0.24100969946450473,0.27135938445204183,0.7709281164695178,0.2680828125211986,0.001
3,0.22002248338054753,0.26613485416647986,0.728161965423112,0.2799802763461487,0.001
4,0.21262510665731085,0.2662568523695594,0.7136032757051866,0.2983193748278083,0.001
5,0.20284747379803592,0.2658954118950325,0.6785714285714285,0.2897490000398987,0.001
6,0.20673684584921087,0.2692764628874628,0.6540036396724295,0.2651694233475501,0.001
7,0.1956876253611163,0.2721760181481378,0.6426296633303002,0.2670309226269069,0.001
8,0.19511975102394902,0.2745921012253789,0.6180618744313011,0.2535428888571073,0.001
9,0.1888542904252821,0.28488542536023065,0.6221565059144678,0.2557713880290825,0.001
10,0.18526332493138775,0.28772309568454646,0.5762056414922657,0.26114761918462015,0.001
11,0.18741541704642806,0.2899838247341894,0.574385805277525,0.2841820877799145,0.0005
12,0.1780957015762699,0.2956005397595857,0.5875796178343948,0.2883982415026322,0.0005
13,0.174907757304712,0.29486505463937224,0.5721110100090991,0.2849584857332308,0.0005
14,0.17266574501991272,0.2954257921865809,0.5502729754322111,0.28012817762402104,0.0005
15,0.1742467373361878,0.30065782030510624,0.5821201091901729,0.28927632889191124,0.0005
