epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.5945503243132134,0.5900675835031451,0.7803121248499401,0.49750211072374617,0.001
2,0.49964191441591077,0.5265606425025247,0.8055222088835534,0.5603955603919605,0.001
3,0.4246445329203082,0.48191763415481104,0.807923169267707,0.5746254977630996,0.001
4,0.37978066736563093,0.46023698286576703,0.807923169267707,0.5734572255761761,0.001
5,0.3604930275781995,0.45399215727141407,0.8079231692677071,0.5741366240323911,0.001
6,0.3527296462844562,0.4539969689918287,0.8055222088835535,0.5725963852953868,0.001
7,0.3556465706384251,0.45451665647102124,0.8067226890756303,0.5716354837903114,0.001
8,0.34427087809998175,0.4548698627587521,0.8043217286914766,0.5729543951932564,0.001
9,0.34878407806330336,0.45553145986614807,0.8055222088835534,0.6012891858170496,0.001
10,0.3495030117172726,0.45651633089238947,0.7995198079231692,0.5975812041988513,0.001
11,0.3441304536913172,0.45796586527968897,0.8043217286914766,0.6027213309566251,0.0005
12,0.339524257562064,0.45788253437389026,0.8007202881152461,0.6015448603683898,0.0005
13,0.34054942317091663,0.45716665730331885,0.801920768307323,0.6003117702331109,0.0005
14,0.3407205772193181,0.4565979711937182,0.8031212484993998,0.6021535069277887,0.0005
15,0.34405871967359775,0.45684469829906116,0.8055222088835534,0.6024542178554346,0.0005
