epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.465789242121425,0.37599344381680316,0.7816731517509728,0.4989185619980667,0.001
2,0.363178306339431,0.37192377011240113,0.803579766536965,0.5187740298463082,0.001
3,0.3582280999117524,0.36531957100579326,0.8031906614785992,0.5196660731261287,0.001
4,0.3497957203945104,0.35932747694490785,0.8024513618677043,0.5218383077451898,0.001
5,0.34689837702869497,0.3696516837184515,0.8004280155642025,0.5212070046435465,0.001
6,0.344903345743235,0.37281536599712184,0.8021011673151751,0.5243000654505001,0.001
7,0.3437868215741902,0.361666286297458,0.8029182879377432,0.5214121593291732,0.001
8,0.3397546987463958,0.35505989028887175,0.8033852140077822,0.5202434844313004,0.001
9,0.3330293892073805,0.36179064017650747,0.8052529182879377,0.5047633305500729,0.001
10,0.33384862653095354,0.36115085964579535,0.8022568093385214,0.5240450908056679,0.001
11,0.3337749057442602,0.3560477614839613,0.806887159533074,0.518676649126558,0.001
12,0.3343454990073712,0.3563991926294973,0.8069260700389105,0.5168443307057067,0.001
13,0.3312133602852369,0.35830418452474894,0.806420233463035,0.5116601052154752,0.001
14,0.3282816742023412,0.3632464966575952,0.8104280155642024,0.5270648358161155,0.0005
15,0.3267944011374982,0.3556334275376137,0.803852140077821,0.5027472846426941,0.0005
16,0.32284770925549694,0.3529948335177347,0.8054085603112842,0.5225258236024689,0.0005
17,0.3217366092831549,0.35469260726864255,0.807976653696498,0.5282393954537289,0.0005
18,0.319926788075997,0.35401390138588823,0.8040856031128404,0.521354062490899,0.0005
19,0.3164588813799141,0.353822137080497,0.8017509727626457,0.5005788342235608,0.0005
20,0.3144663818126177,0.3606043442695459,0.8031128404669261,0.5197375039755281,0.0005
21,0.31945715833754434,0.3529119337954428,0.8040077821011673,0.5136377711728378,0.0005
22,0.31303792491446447,0.35297421319865246,0.8030739299610894,0.5085940665522384,0.0005
23,0.3166792335736491,0.3645040884565453,0.7966147859922179,0.4968135596566554,0.0005
24,0.3170124095286766,0.35851815551616467,0.8077431906614785,0.51836800394324,0.0005
25,0.3140056178517585,0.35665030410992593,0.8072373540856032,0.5058428477958307,0.0005
26,0.3140936145382206,0.3642225713508525,0.8067315175097276,0.5124740049859823,0.0005
27,0.3150559701188637,0.35696557911677157,0.801750972762646,0.5031503851190402,0.00025
28,0.3093481416684868,0.35668342198921726,0.8066147859922179,0.5037917147293975,0.00025
29,0.3115614898448443,0.35435163722364443,0.8062256809338522,0.5075333142808023,0.00025
30,0.3077560216623501,0.3603151008146982,0.8084435797665369,0.5080774340817004,0.00025
31,0.30616794480894605,0.35791090574928525,0.8060311284046693,0.5056308221707988,0.00025
