epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.7348181912042562,0.6786629444076901,0.4613486842105262,0.1355463581155223,0.001
2,0.6487867621927971,0.598884315717788,0.4942434210526316,0.21838373453834453,0.001
3,0.5677276429234971,0.5220649582999093,0.546875,0.23102885915477908,0.001
4,0.4962064134843141,0.44825278009687153,0.5583881578947368,0.23449444257114466,0.001
5,0.42401433010317363,0.38657117457616896,0.571546052631579,0.23736356492198643,0.001
6,0.3668507875748051,0.34553014096759616,0.584703947368421,0.1807858820673961,0.001
7,0.3282057288009372,0.32495771703265963,0.5929276315789473,0.18593783520046953,0.001
8,0.2995623084912408,0.31820454200108844,0.5929276315789473,0.1865440327396849,0.001
9,0.2910173308695018,0.31841624350774855,0.6110197368421052,0.19129721886741816,0.001
10,0.27542162828846656,0.3199230574426197,0.6200657894736842,0.19450464616904833,0.001
11,0.27922425349167634,0.31767724241529194,0.653782894736842,0.20121948508923526,0.001
12,0.2689313855757605,0.3153040409088135,0.6702302631578948,0.20310855292262614,0.001
13,0.26316477013540884,0.31384336664563134,0.674342105263158,0.2027282700761993,0.001
14,0.2662193838832448,0.31647801115399316,0.6751644736842106,0.20371908109811335,0.001
15,0.25803355809940104,0.3140132427215576,0.6850328947368421,0.20838591720844646,0.001
16,0.24574419470280892,0.3130105081058684,0.6883223684210527,0.20713337199279802,0.001
17,0.24776443318255897,0.3098333449590774,0.6883223684210527,0.20964764342197834,0.001
18,0.2498600969036806,0.3107118691716875,0.6768092105263157,0.20623024350222974,0.001
19,0.2342853356140717,0.3122854686918713,0.6735197368421053,0.2057642347302999,0.001
20,0.23226159000859678,0.3144003606977917,0.685032894736842,0.19845977624366595,0.001
21,0.22453525069269162,0.3180793495405288,0.6842105263157895,0.18988134487111694,0.001
22,0.22614519544018125,0.3222331475643885,0.6833881578947368,0.20036087073318593,0.001
23,0.22112420779987446,0.32076957538014367,0.665296052631579,0.19539562558879467,0.0005
24,0.21814802033422834,0.3231652137779054,0.6702302631578947,0.19816528500739028,0.0005
25,0.209019433116257,0.324328397001539,0.665296052631579,0.1969600334032025,0.0005
26,0.21934481842811054,0.32566437409037635,0.6636513157894737,0.19978093126589366,0.0005
27,0.21860406738268906,0.32822616895039874,0.6636513157894737,0.19662758659469184,0.0005
