epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.533127350232362,0.41544186501275926,0.5139802631578947,0.17446998032531616,0.001
2,0.37737280921257044,0.3235552367709932,0.5189144736842105,0.17565274456504446,0.001
3,0.31707953451906595,0.3093212019829523,0.584703947368421,0.18949804421672647,0.001
4,0.2887063392929275,0.3157383430571783,0.59375,0.19348408808711015,0.001
5,0.2909010916851871,0.3159273039726984,0.6077302631578947,0.20085977689876922,0.001
6,0.28346790648201137,0.3140416088558379,0.6348684210526316,0.20635705415036557,0.001
7,0.28930438567905364,0.31100466705503915,0.6389802631578947,0.20759410325464484,0.001
8,0.2804547061715697,0.3105692806698027,0.6480263157894737,0.21131446925775557,0.001
9,0.28483831219399247,0.3108465586389814,0.6488486842105263,0.21138137492989467,0.0005
10,0.28187313762683314,0.3097695850190662,0.653782894736842,0.21205376222497663,0.0005
11,0.2790907037875413,0.307747156847091,0.6554276315789473,0.2137585589791472,0.0005
12,0.28037992486290175,0.30662491491862703,0.658717105263158,0.2119267488140037,0.0005
13,0.27387469621152166,0.30890741518565584,0.6595394736842105,0.21208106980165803,0.0005
14,0.2765059968800221,0.30360148066566106,0.6735197368421053,0.21997630070546736,0.0005
15,0.2754087256189303,0.30278873727435157,0.678453947368421,0.22516534391534393,0.0005
16,0.269897877205537,0.3046347328594753,0.6800986842105262,0.2267993308434485,0.0005
17,0.27209792727405585,0.3052424504643395,0.6842105263157895,0.2290490032358245,0.0005
18,0.26841951217080395,0.30263928572336835,0.6957236842105263,0.23526227585051113,0.0005
19,0.2560723393335697,0.30374124504271005,0.7014802631578947,0.24942625600520335,0.0005
20,0.2630529080586912,0.30998294835998896,0.7014802631578947,0.24942625600520338,0.0005
21,0.2653063117107527,0.3085321471804664,0.703125,0.24217637515884893,0.0005
22,0.2638998629591612,0.3022413452466329,0.716282894736842,0.2551661805141111,0.0005
23,0.2626331990108521,0.30205412138076054,0.7228618421052632,0.2656876394299604,0.0005
24,0.26259792449019104,0.30739629694393705,0.7220394736842106,0.23600186717806568,0.0005
25,0.25330533834722824,0.30686762645131066,0.730263157894737,0.2585823096114493,0.0005
26,0.25919355890897483,0.30731176478522165,0.71875,0.2515079628631895,0.0005
27,0.2597460870218123,0.3106374925091153,0.7228618421052633,0.25337080915538357,0.0005
28,0.25688969182350874,0.3018118171464829,0.7294407894736843,0.23790402955816922,0.0005
29,0.25771921776645007,0.3024605257170541,0.7327302631578947,0.23566698520155965,0.0005
30,0.25298562954544634,0.30413090615045457,0.7286184210526315,0.23684556181623376,0.0005
31,0.2512452354516026,0.30378622100466773,0.7310855263157895,0.23349425135392227,0.0005
32,0.2509690440202608,0.29833798323358807,0.740953947368421,0.26001881951451983,0.0005
33,0.25432420162707087,0.2988641247862861,0.7360197368421052,0.2416514623257427,0.0005
34,0.25517581070511086,0.30399447963351295,0.7376644736842106,0.249984795659076,0.0005
35,0.25045384577562896,0.2963190319992247,0.7335526315789473,0.2500344776940522,0.0005
36,0.2504744783381428,0.29780595075516475,0.731907894736842,0.24609088827838826,0.0005
37,0.24598291371632547,0.2964403771218799,0.734375,0.2566189673879821,0.0005
38,0.24942586269579273,0.2934617712384179,0.7343750000000001,0.25103288680190156,0.0005
39,0.25081672386829906,0.30411909023920697,0.7310855263157895,0.2780188867505044,0.0005
40,0.24833345692906178,0.2957033898149218,0.7368421052631579,0.2697828868019016,0.0005
41,0.23534705718937043,0.29976536546434673,0.7360197368421053,0.25446731577246284,0.0005
42,0.2455879500479374,0.3002169103849502,0.7425986842105263,0.2548379595254595,0.0005
43,0.24712462949907124,0.28524171170734225,0.752467105263158,0.2809265010351967,0.0005
44,0.24059101765595595,0.29282729966299875,0.7302631578947368,0.25956768925518925,0.0005
45,0.24262206868832165,0.30743583894911264,0.7310855263157895,0.2616510225885226,0.0005
46,0.2461385801916755,0.2879415452480316,0.7409539473684211,0.2853174603174603,0.0005
47,0.2418692188162634,0.3026600309780666,0.7294407894736842,0.26414693093549474,0.0005
48,0.24226672691820508,0.2982789320605142,0.727796052631579,0.2737152547725976,0.0005
49,0.23389104235326588,0.2858245855286008,0.7253289473684211,0.2809611344537815,0.00025
50,0.239820827461755,0.290616668405987,0.7269736842105263,0.29901669000933706,0.00025
