epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.41400996821042635,0.4109850361603036,0.680224730696881,0.310623994875627,0.001
2,0.39687548742047496,0.40573977261917776,0.68742777797758,0.3305145284806946,0.001
3,0.3946600539526211,0.40651494407490507,0.6869438220167907,0.3312398415488158,0.001
4,0.39300432675417735,0.40546842730480787,0.6937113871162948,0.3324504746170965,0.001
5,0.3885451262247968,0.4033195366462072,0.6980333718517453,0.3383005369198865,0.001
6,0.38913504371316227,0.40360636055197346,0.6984837089008805,0.335019178277821,0.001
7,0.39038703231308347,0.4009552160626677,0.7000958529899723,0.33768985387539585,0.001
8,0.38694795893845013,0.40866207232758334,0.6994586573388522,0.3426427517500453,0.001
9,0.3863486587095704,0.40251956303097886,0.7034014520242494,0.34501896775846363,0.001
10,0.38589679570097535,0.399423215786616,0.7048134463137254,0.3440934129079367,0.001
11,0.3843132386695032,0.4080363953358507,0.7006110823569516,0.34544817155606855,0.001
12,0.3815183455538882,0.39936443228427676,0.7084200518825808,0.3469544387663687,0.001
13,0.38347325781576347,0.40238150344591705,0.7033709604532142,0.3499486163474357,0.001
14,0.37960496752973355,0.40615891829201073,0.7111486565726537,0.35361803750481297,0.001
15,0.3803715116774681,0.398638372960156,0.711358970229281,0.35351246253798263,0.001
16,0.3795725627180517,0.40376642086462344,0.7092573973333166,0.35313479310868734,0.001
17,0.3798153134723839,0.39804712951727655,0.7133659410715207,0.35196464174315634,0.001
18,0.37947067242462773,0.4008859297184095,0.7112456041318425,0.3535080029471094,0.001
19,0.37855312338588293,0.3980210207096518,0.710621699678353,0.3514166188333513,0.001
20,0.3788402557667876,0.3979157120261562,0.712627888685438,0.3474948214322501,0.001
21,0.3778992233245761,0.40322457026673236,0.7069916390548551,0.3467576047578197,0.001
22,0.3770055916989991,0.4102975978290654,0.7074318122469786,0.3471988389532949,0.001
23,0.37531659999664224,0.40385923301248244,0.7111682024515222,0.352728891502566,0.001
24,0.37450276868631305,0.40953973432381946,0.7085803280893044,0.3460352241552103,0.001
25,0.3758751244886704,0.4084834703299553,0.7099133570281507,0.3459582099919022,0.001
26,0.37545511322018116,0.40443704393628527,0.7067039237179076,0.3384206043912519,0.0005
27,0.372442970844057,0.40097465643055363,0.7122596443275513,0.3421888755748002,0.0005
28,0.3711964025568757,0.4066988428433736,0.7093942184853976,0.3364238293551064,0.0005
29,0.3689808619721185,0.4054106789908997,0.7071495697561143,0.34250945636682695,0.0005
30,0.3689961681611237,0.4055571115452405,0.7102245274197407,0.34301036105052674,0.0005
