epoch,train_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate
1,0.470023000283833,0.3707747007037607,0.7810505836575874,0.47577194327442063,0.001
2,0.3651383577472102,0.3680688453662279,0.7915564202334631,0.49270660501438357,0.001
3,0.36075915870440267,0.36739461437013327,0.7942801556420234,0.4982781940208189,0.001
4,0.3559962205643201,0.362423654148167,0.806225680933852,0.5154341163620881,0.001
5,0.351907974873146,0.3579986806995317,0.8077821011673152,0.5154976335188671,0.001
6,0.34731112814297643,0.3566441693455466,0.8065758754863812,0.5357540288348992,0.001
7,0.3445857225543391,0.35391167437214804,0.8064202334630349,0.5338631187757734,0.001
8,0.3403907370828364,0.3511799566374928,0.8066147859922179,0.5368972972171814,0.001
9,0.34450520433648657,0.3587598434440088,0.805875486381323,0.530789108199468,0.001
10,0.333103535123115,0.3505715024490698,0.8055642023346303,0.5352375203990873,0.001
11,0.3313812938049762,0.3514743410172214,0.8045914396887159,0.5219194719573556,0.001
12,0.3304624426538927,0.3553994202846813,0.8047470817120622,0.4829700601166988,0.001
13,0.3260517023340629,0.355639673720936,0.8030739299610895,0.4818857226764683,0.001
14,0.3294287756846769,0.35740503967293696,0.7999610894941634,0.47617169545168614,0.001
15,0.32427449198099817,0.35733968424777646,0.8006225680933853,0.48359914515353947,0.001
16,0.32396785216609925,0.356052533811389,0.7996108949416343,0.4835526461838322,0.0005
17,0.31818678579191223,0.36833693616165014,0.7946303501945525,0.4559540934917076,0.0005
18,0.3185883136126247,0.361616384808326,0.7996108949416343,0.47160565041600994,0.0005
19,0.3158376461833063,0.36291203361477836,0.7965758754863813,0.46339150883253155,0.0005
20,0.3114566257400234,0.36173776993437,0.7929182879377432,0.46997019512103433,0.0005
